seriesuid,width,height,slice,vcoordX,vcoordY,vcoordZ
689860,319,319,280,66.69720417084841,262.74469096351373,233.09448166692627
629229,350,350,260,310.5208473864224,72.64789040262093,104.60984056899461
629229,350,350,260,302.0002561689136,130.5966231810514,90.90044345957025
629229,350,350,260,20.43891210466178,237.1949470106739,65.84436438235856
629229,350,350,260,336.43293920198477,141.68411563302948,27.246732636996356
629229,350,350,260,272.71675145431004,217.62531324781716,156.89092050061473
629229,350,350,260,240.30644672666332,318.95970720944007,154.50274939835663
629229,350,350,260,253.24141883812655,262.7761639140515,116.94181732920966
629229,350,350,260,183.0518253331628,344.8982978745216,120.5336763090009
629229,350,350,260,237.72762759483754,238.51845922512047,147.1533155809408
629229,350,350,260,287.31849266130865,301.45500868224764,180.46884405117845
629229,350,350,260,78.93019473838453,331.1476883350197,234.95215543733093
629229,350,350,260,336.69506658120287,213.5218891223925,33.916235039755186
629229,350,350,260,232.606827274492,63.66742131849843,146.86745240967545
629229,350,350,260,101.77702477000503,308.1491680873824,210.8813114302804
629229,350,350,260,297.7450162336671,188.72847387505252,218.74339157139937
655862,350,350,330,152.302355043834,189.26122091967162,3.70066265283823
655862,350,350,330,324.5771976838239,27.589450672586878,172.52614898163415
655862,350,350,330,25.801154082516398,293.1525542182781,185.90203129697855
655862,350,350,330,116.79717473284533,313.6584157843411,266.81725242516194
655862,350,350,330,50.580587138106196,319.5041946037861,273.2338307032091
655862,350,350,330,251.2219590206078,52.04321699745305,302.5563474322771
655862,350,350,330,19.45130090723603,57.76208296615798,325.2556743519513
655862,350,350,330,20.685300333935135,84.38713086677313,202.52776271400285
655862,350,350,330,127.4921435398263,335.45792909220984,24.373471380510193
655862,350,350,330,17.05820421481892,321.7454212604779,201.64313538091156
655862,350,350,330,314.12776736678956,226.21933118879036,186.45308442012964
655862,350,350,330,260.3347771861164,22.386007066416813,259.6036189153734
655862,350,350,330,296.9757323935624,9.67279808801057,257.02042547139826
688272,403,403,345,365.62961566033545,400.0065623109004,153.0870198570737
688272,403,403,345,199.526559146475,396.7904641441872,247.5418473642898
688272,403,403,345,378.55452002578863,120.94761258061415,284.2115707435596
688272,403,403,345,128.52234118747768,46.94416626657944,259.74497045149695
688272,403,403,345,386.87408872722324,342.3513168926636,234.03024828820773
688272,403,403,345,96.55537774030132,319.76987489309624,81.32516438859713
688272,403,403,345,23.21375710446548,26.324994198402397,298.2381841527014
688272,403,403,345,247.81483082261244,129.37748278153904,331.6297800626082
688272,403,403,345,32.108868437112484,128.8725735422416,124.56254143598004
688272,403,403,345,38.099467253854925,347.5178821807112,311.8385052160749
688272,403,403,345,177.78778623516823,315.78980038829224,305.3209428075563
688272,403,403,345,61.159134331354394,252.91897453076328,245.66385096121104
688272,403,403,345,288.18595554636937,16.371918212495885,124.60351258277932
688272,403,403,345,14.442923545644975,144.66859874605106,147.8298368322728
688272,403,403,345,207.63420165167443,345.4293749312156,18.591421740783986
688272,403,403,345,333.0753892145175,199.60379432726148,335.034192811942
688272,403,403,345,26.560254192115757,374.76415434666245,23.42972055066951
688272,403,403,345,244.13651875655148,307.75398126122985,326.5225706799985
631203,350,350,315,336.50081549972464,156.9012888560677,307.70513114813485
631203,350,350,315,6.708107242509626,280.33741905165783,308.633381908531
631203,350,350,315,50.86734087702786,9.711853030644635,273.24349913510014
631203,350,350,315,334.8859442297163,45.607319817732,188.9765561654611
631203,350,350,315,187.73411325291477,322.2172879534573,310.4152615163724
631203,350,350,315,333.1647959012241,9.152396278175162,21.668766414331156
631203,350,350,315,151.49268611921994,321.5764502212117,250.91379276034684
631203,350,350,315,316.9509502297866,149.63233039750847,284.54852055567835
631090,350,350,230,51.58868689219413,203.59014174176403,124.924359355992
631090,350,350,230,347.9639413617307,275.5459342112018,36.00669601257013
631090,350,350,230,274.4008885272994,33.581556594632595,31.682040377445112
631090,350,350,230,29.89003773555949,317.34983317891783,218.15014301123432
631090,350,350,230,12.138689296536004,80.32769994423775,180.56680314163762
631090,350,350,230,68.98734581573227,329.81152992659395,116.40084543742459
631090,350,350,230,74.5765004058411,258.5483951430356,168.81406888964267
631090,350,350,230,21.866441107041247,281.2919529755886,66.67737416327257
631090,350,350,230,52.02466262336508,216.22723819467402,120.04174660599564
631090,350,350,230,54.82581743792508,55.61402086132471,182.92131311249213
631090,350,350,230,178.393072350412,298.37832350756184,21.558460574483583
631090,350,350,230,82.5694644303482,307.5616180260737,207.02231568781994
688283,350,350,345,137.19709522625547,65.24376305446648,235.45525630965054
688283,350,350,345,25.47044999754773,54.74143901360872,5.055639125500967
688283,350,350,345,105.3097363792983,237.40904425345744,51.49487673368721
688283,350,350,345,288.6106037434056,89.96676373421995,36.62556840634828
688283,350,350,345,303.1392139667514,47.749486642245905,4.168972596557465
688283,350,350,345,274.1090820821354,243.29294307849844,59.753901458434186
688283,350,350,345,154.31108859599183,222.88460958809785,12.394589944752113
688283,350,350,345,183.30337105007249,271.1019517188141,70.09365311497615
688283,350,350,345,326.84171467468565,138.83501843958382,296.7473403345949
688283,350,350,345,29.740579924147823,213.3614608743794,43.84850854260494
688283,350,350,345,63.29914456167561,336.27139709915014,68.1577776544525
688283,350,350,345,304.35282512855287,257.2676017447442,331.8879643448238
688283,350,350,345,24.93117067141455,227.61230463083072,106.49206739527484
688283,350,350,345,65.99904972114416,208.4433493581948,323.53105284136393
688283,350,350,345,171.73220782705485,312.12168305996113,16.95359924419969
688283,350,350,345,196.98894812864256,0.22801536911011833,194.43651460885772
688283,350,350,345,21.125484035030066,249.90493128323132,58.33034618752758
688283,350,350,345,349.32797910880424,346.9221024899639,144.9766987190832
688283,350,350,345,270.7473872478909,75.43370968265118,312.075092591562
688283,350,350,345,269.10348670502475,260.780312686899,93.9429655728141
688283,350,350,345,15.045154713690673,157.01800766070318,144.4290341485591
688283,350,350,345,109.31706036445784,31.636979426155897,338.5080168172434
320188,370,370,280,261.5986815991129,323.56655090804804,147.34599423015433
320188,370,370,280,246.09814843292673,28.199534240816554,234.96645329883674
320188,370,370,280,345.6773470387591,330.11122229548636,110.3485668342856
320188,370,370,280,3.229685767022712,110.01861664068473,2.4042307887950187
320188,370,370,280,93.69918288006656,320.4730326102573,213.92582535436986
320188,370,370,280,97.89955378255108,366.2208946119952,188.96117311474612
320188,370,370,280,313.02056696880254,339.7986266683458,137.645569186297
320188,370,370,280,29.98190876627353,335.4212741673865,252.41960149571648
674229,321,321,265,236.40078970651325,38.494075859596926,17.444583197752635
674229,321,321,265,25.188732243949598,64.4465392988692,221.3299390912474
674229,321,321,265,132.0444229023998,318.2148792500249,117.69982897242406
674229,321,321,265,12.339673448741735,299.9278559716793,83.13947635972951
688410,451,451,375,332.74909228597403,157.3139918565393,228.53364924069302
688410,451,451,375,378.7291581719777,369.7714583550043,232.85531267127882
688410,451,451,375,377.9805000144229,441.3172205438462,339.8406626618581
688410,451,451,375,306.54197476005464,161.8517158233966,291.00140990968487
688410,451,451,375,382.27826596697327,44.0264820083634,101.7496563033738
688410,451,451,375,324.4959299153343,139.15621253908748,120.18276033425
688410,451,451,375,111.09447957999099,7.324622177907011,36.143935349106414
688410,451,451,375,277.51534618620275,284.58596203728865,164.07400834640643
688410,451,451,375,349.8869383535228,364.358180447363,107.73247704910695
688410,451,451,375,201.19730116533503,410.3053908784183,301.66604216101814
688410,451,451,375,69.88105323645273,71.28821094948854,274.0926527503077
688410,451,451,375,335.2359802903599,56.87409880919514,293.9478844463068
688410,451,451,375,392.5361136855866,220.03048280527233,186.55997168525803
688410,451,451,375,221.2081510100062,359.71319406927626,228.18424694530302
688410,451,451,375,242.45965829914667,189.46130332193178,138.05175903453335
688410,451,451,375,172.15872389902665,346.92576750920756,159.6249787851193
688410,451,451,375,421.16469251154064,104.41632321432228,107.8450592918284
688410,451,451,375,316.9636813239389,424.9335998081598,97.54073104908908
688410,451,451,375,319.7706584114009,253.70847522302506,229.07904638206543
688410,451,451,375,265.48647794497526,300.01617368652256,73.17247893855416
688410,451,451,375,353.81914443400996,54.96356188350981,4.587525411648155
688410,451,451,375,443.0008370901458,50.131317400838164,274.578470703105
688410,451,451,375,80.16415487664939,403.4082368337375,323.77707260066387
688410,451,451,375,130.78801670834196,448.4332794495927,40.130341907795106
688410,451,451,375,426.49706815775306,292.0149795213661,120.77252137383891
688410,451,451,375,254.84789992943433,431.00025239336804,62.88132686589155
688410,451,451,375,423.36161758088934,121.063216183643,260.14699478674663
688410,451,451,375,442.3770600738879,430.8617871553689,170.27616049157498
657795,313,313,285,289.84761745175564,27.546581432089848,133.4707976052118
657795,313,313,285,247.90185035552096,16.91455529164741,13.8899433212596
657795,313,313,285,232.7980479648212,31.362042917990596,10.088554677923124
648465,363,363,300,9.435825885617563,277.4972322953312,243.56168189904787
648465,363,363,300,101.93480088310223,308.82575089409386,143.46335076814623
648465,363,363,300,51.604602735181295,4.847039806355136,271.6595349722756
648465,363,363,300,344.24163145395454,8.07568378182023,185.5501326427503
648465,363,363,300,76.27869315245779,321.2488726477222,268.43739766559884
648465,363,363,300,32.321265989390746,243.9119696092839,119.81075183730597
648465,363,363,300,298.1752545297321,362.07789174945475,180.14522311129562
648465,363,363,300,317.85745666877636,103.08674032161899,44.74539615335239
648465,363,363,300,84.42149772761255,301.3158779830108,93.10750599311719
648465,363,363,300,64.01724709353162,252.06876692491866,47.89174840476109
648465,363,363,300,272.66675497304897,69.5532367913896,25.152322108950887
655631,413,413,275,75.35875861004959,44.54351135445962,4.933781030486339
655631,413,413,275,276.9179363925375,97.27549352455627,192.62368328668856
655631,413,413,275,125.78727596243145,352.428994078049,162.3576413134283
655631,413,413,275,87.2527769262065,81.10813229662402,142.24580208993655
655631,413,413,275,93.68907645027998,315.0675783721792,160.8605368580187
655631,413,413,275,14.322962472124551,322.7144856721605,162.28043837945756
655631,413,413,275,147.4515317922853,29.14771334021838,156.4773618935117
655631,413,413,275,184.13739510793442,51.64306295348437,246.2699618068358
655631,413,413,275,55.64961133283323,12.778247926839363,169.4950456038741
655631,413,413,275,26.7842194467114,406.3717801237094,195.06787163209333
655631,413,413,275,407.1007094256319,364.52274617879414,154.1416434238835
655631,413,413,275,34.442268404355524,303.13253331003204,23.71663440216171
655631,413,413,275,20.347211580847205,395.812823068681,186.89014984553035
655631,413,413,275,75.21208429401807,303.6508767407993,249.70539486781394
655631,413,413,275,77.97348931953985,267.5133208844019,16.23769007269313
655631,413,413,275,292.3355002500507,253.11763286092022,252.26858091161677
655631,413,413,275,254.20272663542738,73.2539875034329,112.91685924412482
655631,413,413,275,151.12302470198293,18.16918751383307,201.70791021124614
655631,413,413,275,300.7551421746142,220.83513342058194,231.721105648117
655631,413,413,275,391.96831095717556,133.21943352639167,229.32629254410506
655631,413,413,275,209.647807278407,17.063625736348175,57.2885683199152
655631,413,413,275,277.64364313646837,97.053069814847,31.473696924187706
672288,331,331,315,232.11355012114885,0.47567821428627044,54.47660823907569
672288,331,331,315,141.70786249900948,131.46763722545305,81.39329803167315
672288,331,331,315,209.20282022972955,0.18436085390608337,85.70625619009502
672288,331,331,315,163.4968609914404,304.5056881441996,154.70352997992424
672288,331,331,315,308.9002457125509,56.208898495048814,298.66168656463736
672288,331,331,315,43.816966748697894,13.933073891393034,231.37401716948128
672288,331,331,315,71.81107459543684,197.48424289140038,130.5586228964436
672288,331,331,315,35.04943532687411,249.80033707507874,98.23235874177865
672288,331,331,315,234.9808164950028,33.50276618454404,15.227500549965526
672288,331,331,315,28.759126174951582,163.339933262532,96.37270606037642
672288,331,331,315,264.30280033627355,295.02968365717584,158.17574831431426
672288,331,331,315,8.953888548900737,292.98663314607563,286.36118771930893
672288,331,331,315,60.120640533912265,205.10233562701416,127.31332255654371
672288,331,331,315,75.88720325229492,242.21396584093648,123.75689709838655
672288,331,331,315,286.712068383589,320.98028936758334,134.94351729120189
672288,331,331,315,310.4162092995967,314.3992374028592,104.69334138136765
672288,331,331,315,107.88255192382782,173.90724875743942,69.83118041601081
651329,309,309,300,268.9089819632946,39.34117490859976,181.8804723824465
651329,309,309,300,288.8507635535966,84.3067763756708,217.48654002700098
651329,309,309,300,59.7673160998872,202.47268973987065,109.9747919396542
651329,309,309,300,46.960478879194305,233.88338163887295,107.08545290693596
651329,309,309,300,297.80260230108786,303.30825251216805,166.76179954688953
651329,309,309,300,66.97442539538241,45.251518637423516,231.83476335125326
651329,309,309,300,5.08464732378676,197.91416401658518,256.8131509236843
651329,309,309,300,288.7058235139557,7.486046620865371,229.2124690574422
651329,309,309,300,93.55879756422067,269.5943052150415,289.03137815261215
651329,309,309,300,146.0598350773254,16.5484726691152,168.1641361419711
651329,309,309,300,20.265676296250533,170.19869072895344,129.0540642601909
651329,309,309,300,299.44064509476436,265.99966294029167,186.2394977267386
651329,309,309,300,109.57506175593363,7.899215893194279,222.84886803385874
651329,309,309,300,2.9112853928686837,151.45947482320778,267.02354680005976
651329,309,309,300,6.271576599702279,199.5871286927875,251.82728104816536
651329,309,309,300,31.650124915608394,268.1193829864801,59.376376272955056
651329,309,309,300,97.92677206000563,96.11829331795668,107.61984414274437
318856,451,451,285,33.91691551271657,17.4476190959257,254.48393618281585
318856,451,451,285,32.39590284774964,130.70613565875024,77.2641768084992
318856,451,451,285,282.67412452618055,226.1969891138231,273.7823833883125
318856,451,451,285,65.27947507691471,26.7005532952082,193.55625289846063
318856,451,451,285,256.17813364223866,92.85922392373858,245.7841725939342
318856,451,451,285,27.70022964490342,242.1839911637405,223.2054266110522
318856,451,451,285,283.1118553707064,450.05557864667975,258.17577224728467
318856,451,451,285,417.42562371203985,352.06932804549365,24.692349237659553
318856,451,451,285,258.17041191339837,410.23998384022974,276.6893689227461
318856,451,451,285,431.47190935386544,205.14158712936984,17.823411851281453
318856,451,451,285,442.9734253966153,222.6001866019092,112.46787465784702
318856,451,451,285,102.39751428616388,439.65072704480826,35.777293303227864
318856,451,451,285,255.81666161327962,347.7939379413391,228.7385270766994
318856,451,451,285,357.1548524649052,76.49973497347803,267.56543511759463
318856,451,451,285,210.72580493612352,57.268098829387526,66.74687105685832
697922,350,350,261,230.705255264283,343.04563143869524,151.51178715587767
697922,350,350,261,91.6928387227796,168.85699880438537,205.95446193349653
697922,350,350,261,123.57251679926158,254.59913730273735,20.402772293750896
697922,350,350,261,60.99898978958912,298.9796291590898,83.27699105374349
697922,350,350,261,64.05271741182756,299.8484724110832,51.38067979489761
697922,350,350,261,9.70251654769338,131.88635237764515,183.52335332083646
697922,350,350,261,233.98163190536192,121.39067448694766,254.56118861417568
697922,350,350,261,67.9065635682755,246.09615562414731,257.3646896975604
697922,350,350,261,286.18848776740174,252.8243356177177,217.03621075165296
697922,350,350,261,264.6713132265428,257.9689314698224,238.66921422406736
697922,350,350,261,47.08148559650574,137.4738547653137,198.97782398528767
697922,350,350,261,336.1756621221458,51.92413073746612,215.80459210824304
697922,350,350,261,164.17243364267037,215.05248471111878,191.45732992039578
697922,350,350,261,74.67153472337196,290.4251196458196,53.13612487722536
697922,350,350,261,23.63726615011069,333.4277923743315,171.77460304771898
697922,350,350,261,304.94827891758797,343.00369077854214,22.12749666240127
697922,350,350,261,30.627984397326145,46.26956674688355,187.25494866277546
697922,350,350,261,67.82932088131898,143.1068241764634,245.5264539953265
688222,328,328,235,40.24909600654642,84.91178577928616,74.24379208421699
688222,328,328,235,280.77971627052005,6.394147888889042,52.165435066977814
688222,328,328,235,19.486450941345577,67.05300633224185,3.1929052917871728
688222,328,328,235,303.9929733148757,292.8223218882737,139.10517239795604
696418,350,350,285,341.38241083330433,241.6946878997554,198.70005545068332
696418,350,350,285,37.669131588073554,169.91388511236065,259.1344926564717
696418,350,350,285,112.68893375334524,58.37970302384644,132.48582864432709
696418,350,350,285,26.659238552728592,214.0957186977224,46.955443345646174
696418,350,350,285,71.7919837155044,163.3823809067353,141.89220693449232
696418,350,350,285,169.77804526324124,31.366105113837534,201.99090630671978
696418,350,350,285,169.82500782452618,2.6171105138097506,122.81179147197989
696418,350,350,285,245.50512194635687,69.55576727857172,70.10810717757174
696418,350,350,285,43.225078841063976,109.67027763424042,213.5131343339785
696418,350,350,285,263.45022443257574,103.63335475870835,252.3035979023342
696418,350,350,285,235.7066802087495,90.40173416215144,244.1104503813411
696418,350,350,285,150.81845109198056,72.18076162575545,182.3777634669209
696418,350,350,285,4.798001273707536,78.38614962644881,233.523962965224
696418,350,350,285,188.5840031533133,21.722454427469764,213.02647807132928
696418,350,350,285,146.63700522559444,323.1773364661388,28.347719737093474
696418,350,350,285,19.99491921631472,305.53809333555853,72.27704451858256
696418,350,350,285,54.37770642755203,35.479741914217364,153.01159475903705
696418,350,350,285,151.30747902197513,87.8832036106228,260.36063054525755
696418,350,350,285,211.0474533525066,345.1250961757221,150.21899116412158
696418,350,350,285,249.70554030252347,29.274217716003704,243.54463526878195
696418,350,350,285,263.1289937160191,64.44633401761179,241.0429096724936
696418,350,350,285,20.327101277570765,174.83697572057818,107.10313871657598
696418,350,350,285,340.6939956507005,157.824407081348,20.058866501474302
696418,350,350,285,161.77329478445458,294.18537314923776,263.78978982683924
696418,350,350,285,341.40235651616507,112.65306056962949,36.05370544910068
639087,350,350,285,340.80705930574993,44.00240003691585,54.536783134999375
639087,350,350,285,141.47094281099422,310.6911188045562,61.60877983890325
639087,350,350,285,13.192238344386048,197.6626253974749,247.30628926025378
639087,350,350,285,341.17212319089515,8.813676481284299,89.13026149619616
639087,350,350,285,303.2252750781222,11.023635826164057,75.33279611782498
